Lot,Wafer,Measurement,Temperature_C,Pressure_Torr,TMA_Pulse_s,H2O_Pulse_s,Purge_s,GPC_nm_per_cycle,Film_Thickness_nm,Thickness_Uniformity_1sigma_%,Film_Stress_MPa,Film_Density_g_cm3,Surface_Roughness_nm_RMS,Defect_Density_per_cm2,Cycle_Time_s,Throughput_cycles_per_hour,Thickness_Deviation_%,Thickness_OK,Uniformity_OK,Stress_OK,Density_OK,Roughness_OK,Defectivity_OK,Measurement_OK,Film_Thickness_nm_SPC_Status,GPC_nm_per_cycle_SPC_Status,Thickness_Uniformity_1sigma_%_SPC_Status,Defect_Density_per_cm2_SPC_Status,Overall_SPC_Status
5,9,4,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.0992918086425394,9.996265276171597,1.0095469233851695,52.30531971072456,3.0132329234267177,0.1866442288856272,3.7040837642564033,12.117339084487696,297.09492941471177,-0.0373472382840489,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
5,9,5,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.0994192030712018,10.013496858068097,1.0095469233851695,52.30531971072456,3.0132329234267177,0.1866442288856272,3.7040837642564033,12.117339084487696,297.09492941471177,0.1349685806809475,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
5,10,1,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.0994998624040672,10.029270567754242,1.044129715108711,51.65728486157341,3.007793534431789,0.1852379066716437,3.6382573110644185,12.117339084487696,297.09492941471177,0.2927056775424219,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
5,10,2,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.0999455792810941,10.021194692143997,1.044129715108711,51.65728486157341,3.007793534431789,0.1852379066716437,3.6382573110644185,12.117339084487696,297.09492941471177,0.2119469214399494,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
5,10,3,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.1000871859001066,10.014056545368542,1.044129715108711,51.65728486157341,3.007793534431789,0.1852379066716437,3.6382573110644185,12.117339084487696,297.09492941471177,0.140565453685415,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
5,10,4,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.0990859915154583,10.020022118995714,1.044129715108711,51.65728486157341,3.007793534431789,0.1852379066716437,3.6382573110644185,12.117339084487696,297.09492941471177,0.2002211899571371,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
5,10,5,198.28975862131065,0.9664139237418842,1.006717205750841,1.0008741149640317,5.0548738818864125,0.0991462228888537,10.024462756368244,1.044129715108711,51.65728486157341,3.007793534431789,0.1852379066716437,3.6382573110644185,12.117339084487696,297.09492941471177,0.2446275636824424,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,1,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1012809072658051,10.119671174850716,1.037368337311566,55.972461016461146,2.970939424598287,0.198062311465286,4.52407108045198,12.196482244835217,295.16707586111346,1.1967117485071554,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,1,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1016286945223384,10.12532658039129,1.037368337311566,55.972461016461146,2.970939424598287,0.198062311465286,4.52407108045198,12.196482244835217,295.16707586111346,1.2532658039128997,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,1,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.101371988286247,10.143525803642364,1.037368337311566,55.972461016461146,2.970939424598287,0.198062311465286,4.52407108045198,12.196482244835217,295.16707586111346,1.4352580364236545,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,1,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1009338429089186,10.127470029712022,1.037368337311566,55.972461016461146,2.970939424598287,0.198062311465286,4.52407108045198,12.196482244835217,295.16707586111346,1.2747002971202193,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,1,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1015611891011394,10.11718824086508,1.037368337311566,55.972461016461146,2.970939424598287,0.198062311465286,4.52407108045198,12.196482244835217,295.16707586111346,1.171882408650795,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,2,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1010263711105119,10.146290450642256,1.0689448913570965,54.58105284525092,2.977789554871686,0.1976890119845867,4.501525554909389,12.196482244835217,295.16707586111346,1.4629045064225463,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,2,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1008110255757033,10.147006080564106,1.0689448913570965,54.58105284525092,2.977789554871686,0.1976890119845867,4.501525554909389,12.196482244835217,295.16707586111346,1.470060805641058,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,2,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.10204108000355,10.114964776446838,1.0689448913570965,54.58105284525092,2.977789554871686,0.1976890119845867,4.501525554909389,12.196482244835217,295.16707586111346,1.14964776446838,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,2,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1015568207892257,10.148445777495423,1.0689448913570965,54.58105284525092,2.977789554871686,0.1976890119845867,4.501525554909389,12.196482244835217,295.16707586111346,1.484457774954251,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,2,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1023167117198519,10.130349375519987,1.0689448913570965,54.58105284525092,2.977789554871686,0.1976890119845867,4.501525554909389,12.196482244835217,295.16707586111346,1.3034937551998738,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,3,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.103519914666097,10.09855397887082,1.0422954769747674,54.49832231313837,2.9798723955728823,0.1972140158622956,4.383409325698188,12.196482244835217,295.16707586111346,0.9855397887081984,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,3,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1034538482655518,10.07954010638305,1.0422954769747674,54.49832231313837,2.9798723955728823,0.1972140158622956,4.383409325698188,12.196482244835217,295.16707586111346,0.7954010638304966,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,3,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1038079052141103,10.088971934255776,1.0422954769747674,54.49832231313837,2.9798723955728823,0.1972140158622956,4.383409325698188,12.196482244835217,295.16707586111346,0.8897193425577576,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,3,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1034457591622098,10.100740766507275,1.0422954769747674,54.49832231313837,2.9798723955728823,0.1972140158622956,4.383409325698188,12.196482244835217,295.16707586111346,1.0074076650727548,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,3,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1035975344924759,10.098607694665857,1.0422954769747674,54.49832231313837,2.9798723955728823,0.1972140158622956,4.383409325698188,12.196482244835217,295.16707586111346,0.9860769466585494,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,4,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1004772772769192,10.140664611160044,1.0111054435914195,55.194965351659626,2.9697263392193656,0.1925704082359247,4.647564154677742,12.196482244835217,295.16707586111346,1.406646111600427,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,4,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1011571667818247,10.137109411194013,1.0111054435914195,55.194965351659626,2.9697263392193656,0.1925704082359247,4.647564154677742,12.196482244835217,295.16707586111346,1.3710941119401276,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,4,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1011260862992246,10.1393120257526,1.0111054435914195,55.194965351659626,2.9697263392193656,0.1925704082359247,4.647564154677742,12.196482244835217,295.16707586111346,1.3931202575260038,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,4,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.101035803900595,10.112275693398812,1.0111054435914195,55.194965351659626,2.9697263392193656,0.1925704082359247,4.647564154677742,12.196482244835217,295.16707586111346,1.122756933988125,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,4,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1007916548064788,10.129021239021554,1.0111054435914195,55.194965351659626,2.9697263392193656,0.1925704082359247,4.647564154677742,12.196482244835217,295.16707586111346,1.2902123902155438,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,5,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1029589105019445,10.143164256844694,1.096184174208069,55.405094007763005,2.9712393526722383,0.1978790950027944,4.706565156985016,12.196482244835217,295.16707586111346,1.4316425684469358,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,5,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1029018964517633,10.153851817419172,1.096184174208069,55.405094007763005,2.9712393526722383,0.1978790950027944,4.706565156985016,12.196482244835217,295.16707586111346,1.5385181741917189,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,5,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1027953393258203,10.130227000864826,1.096184174208069,55.405094007763005,2.9712393526722383,0.1978790950027944,4.706565156985016,12.196482244835217,295.16707586111346,1.3022700086482608,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,5,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.102920579232931,10.150963932983684,1.096184174208069,55.405094007763005,2.9712393526722383,0.1978790950027944,4.706565156985016,12.196482244835217,295.16707586111346,1.5096393298368405,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,5,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1031207050182317,10.14649616796317,1.096184174208069,55.405094007763005,2.9712393526722383,0.1978790950027944,4.706565156985016,12.196482244835217,295.16707586111346,1.4649616796316955,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,6,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.102034946619732,10.087691738918224,1.0537183506738097,52.85547304934562,2.9789995475363207,0.1953187002824446,4.2641778304464095,12.196482244835217,295.16707586111346,0.876917389182239,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,6,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1022591050162716,10.104320386140415,1.0537183506738097,52.85547304934562,2.9789995475363207,0.1953187002824446,4.2641778304464095,12.196482244835217,295.16707586111346,1.0432038614041517,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,6,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1025271707575803,10.098424896454322,1.0537183506738097,52.85547304934562,2.9789995475363207,0.1953187002824446,4.2641778304464095,12.196482244835217,295.16707586111346,0.9842489645432196,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,6,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1024360745291288,10.108680595330824,1.0537183506738097,52.85547304934562,2.9789995475363207,0.1953187002824446,4.2641778304464095,12.196482244835217,295.16707586111346,1.086805953308243,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,6,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1025261005683362,10.109740755105785,1.0537183506738097,52.85547304934562,2.9789995475363207,0.1953187002824446,4.2641778304464095,12.196482244835217,295.16707586111346,1.0974075510578452,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,7,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.101294602712001,10.053996022002153,0.9769467706353736,54.126346063054896,2.9717648587192675,0.1999575313380844,4.7834305451609165,12.196482244835217,295.16707586111346,0.539960220021527,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,7,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1012863357440228,10.058253389620878,0.9769467706353736,54.126346063054896,2.9717648587192675,0.1999575313380844,4.7834305451609165,12.196482244835217,295.16707586111346,0.5825338962087834,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,7,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1017405519303083,10.050917906388872,0.9769467706353736,54.126346063054896,2.9717648587192675,0.1999575313380844,4.7834305451609165,12.196482244835217,295.16707586111346,0.5091790638887339,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,7,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1016864146269928,10.042529713990511,0.9769467706353736,54.126346063054896,2.9717648587192675,0.1999575313380844,4.7834305451609165,12.196482244835217,295.16707586111346,0.425297139905112,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,7,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1011582734900809,10.061151682224594,0.9769467706353736,54.126346063054896,2.9717648587192675,0.1999575313380844,4.7834305451609165,12.196482244835217,295.16707586111346,0.6115168222459388,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,8,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1024263683879148,10.129915230608535,1.0454108491912375,53.32796267822945,2.9674919934875112,0.1952079467830063,4.665607619462157,12.196482244835217,295.16707586111346,1.2991523060853716,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,8,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1022338941379972,10.125561275024236,1.0454108491912375,53.32796267822945,2.9674919934875112,0.1952079467830063,4.665607619462157,12.196482244835217,295.16707586111346,1.2556127502423742,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,8,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1030286537568466,10.146125153119018,1.0454108491912375,53.32796267822945,2.9674919934875112,0.1952079467830063,4.665607619462157,12.196482244835217,295.16707586111346,1.4612515311901753,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,8,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1027367190832759,10.123498499276309,1.0454108491912375,53.32796267822945,2.9674919934875112,0.1952079467830063,4.665607619462157,12.196482244835217,295.16707586111346,1.2349849927630885,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,8,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1024184662887337,10.14673678259066,1.0454108491912375,53.32796267822945,2.9674919934875112,0.1952079467830063,4.665607619462157,12.196482244835217,295.16707586111346,1.467367825906596,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,9,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1017704543259008,10.117580886878898,1.0377425194391974,55.54433631771456,2.969505667859265,0.2002176382302531,4.448797341400216,12.196482244835217,295.16707586111346,1.1758088687889767,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,9,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1025255808786658,10.125401607036563,1.0377425194391974,55.54433631771456,2.969505667859265,0.2002176382302531,4.448797341400216,12.196482244835217,295.16707586111346,1.2540160703656331,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,9,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1020329773819767,10.11732128170103,1.0377425194391974,55.54433631771456,2.969505667859265,0.2002176382302531,4.448797341400216,12.196482244835217,295.16707586111346,1.1732128170102918,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,9,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1020232552955222,10.101578004045772,1.0377425194391974,55.54433631771456,2.969505667859265,0.2002176382302531,4.448797341400216,12.196482244835217,295.16707586111346,1.0157800404577344,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,9,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1018181796955722,10.094320351899617,1.0377425194391974,55.54433631771456,2.969505667859265,0.2002176382302531,4.448797341400216,12.196482244835217,295.16707586111346,0.9432035189961672,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,10,1,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1028100471403288,10.128353840506945,1.1266293984069429,53.5037010511862,2.9789645243636165,0.1975521919549203,4.538870492583724,12.196482244835217,295.16707586111346,1.2835384050694287,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,10,2,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1026689722463768,10.123462000723505,1.1266293984069429,53.5037010511862,2.9789645243636165,0.1975521919549203,4.538870492583724,12.196482244835217,295.16707586111346,1.23462000723503,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,10,3,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1023283846344682,10.100558847918116,1.1266293984069429,53.5037010511862,2.9789645243636165,0.1975521919549203,4.538870492583724,12.196482244835217,295.16707586111346,1.0055884791811742,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,10,4,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1027084621681991,10.131703905146654,1.1266293984069429,53.5037010511862,2.9789645243636165,0.1975521919549203,4.538870492583724,12.196482244835217,295.16707586111346,1.3170390514665442,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
6,10,5,198.87236622827976,1.0119109990004649,1.0083337313297518,0.990667484496186,5.09874051450464,0.1027940238832417,10.11273567154784,1.1266293984069429,53.5037010511862,2.9789645243636165,0.1975521919549203,4.538870492583724,12.196482244835217,295.16707586111346,1.1273567154784023,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,1,1,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1009567388560889,10.040623187377197,1.058682380611308,52.59569849408849,3.0157293129957297,0.2085041309588314,5.57276878957068,12.324390670881446,292.1036906518744,0.4062318737719473,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,1,2,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1013330228976441,10.041093840404134,1.058682380611308,52.59569849408849,3.0157293129957297,0.2085041309588314,5.57276878957068,12.324390670881446,292.1036906518744,0.4109384040413388,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,1,3,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1016425176520989,10.045906654530857,1.058682380611308,52.59569849408849,3.0157293129957297,0.2085041309588314,5.57276878957068,12.324390670881446,292.1036906518744,0.4590665453085663,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,1,4,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1014080238500128,10.039273237121934,1.058682380611308,52.59569849408849,3.0157293129957297,0.2085041309588314,5.57276878957068,12.324390670881446,292.1036906518744,0.392732371219342,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,1,5,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1014375086918851,10.029820806435891,1.058682380611308,52.59569849408849,3.0157293129957297,0.2085041309588314,5.57276878957068,12.324390670881446,292.1036906518744,0.2982080643589313,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,2,1,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.0995127490250736,10.074300091051828,1.0922819188798591,53.20612220269832,3.007860712010004,0.2112974941975519,5.239117916091615,12.324390670881446,292.1036906518744,0.7430009105182656,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,2,2,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1000630622850197,10.064469348628322,1.0922819188798591,53.20612220269832,3.007860712010004,0.2112974941975519,5.239117916091615,12.324390670881446,292.1036906518744,0.6446934862832165,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,2,3,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.10055649659037,10.06761904221946,1.0922819188798591,53.20612220269832,3.007860712010004,0.2112974941975519,5.239117916091615,12.324390670881446,292.1036906518744,0.6761904221946047,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,2,4,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1005285175871521,10.075493702666584,1.0922819188798591,53.20612220269832,3.007860712010004,0.2112974941975519,5.239117916091615,12.324390670881446,292.1036906518744,0.7549370266658251,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,2,5,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1001531526632831,10.078919851572357,1.0922819188798591,53.20612220269832,3.007860712010004,0.2112974941975519,5.239117916091615,12.324390670881446,292.1036906518744,0.7891985157235483,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,3,1,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1008867981436896,10.085637856474296,1.1509206498366007,51.070687222462325,2.999203758934496,0.2043539579775805,5.262886854409909,12.324390670881446,292.1036906518744,0.856378564742961,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,3,2,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1010505850922539,10.069401401094147,1.1509206498366007,51.070687222462325,2.999203758934496,0.2043539579775805,5.262886854409909,12.324390670881446,292.1036906518744,0.6940140109414905,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,3,3,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.1008000893336629,10.090777587716811,1.1509206498366007,51.070687222462325,2.999203758934496,0.2043539579775805,5.262886854409909,12.324390670881446,292.1036906518744,0.9077758771681133,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
7,3,4,201.19239837937343,1.005410918290792,0.9901591759503856,1.0183943943347342,5.157918550298163,0.100826665563311,10.089756901134738,1.1509206498366007,51.070687222462325,2.999203758934496,0.2043539579775805,5.262886854409909,12.324390670881446,292.1036906518744,0.8975690113473789,True,True,True,True,True,True,True,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL,IN_CONTROL
